Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
Hey NASCAR fans Are you going to the race in Loudon this weekend  Why not stop by New Day Diner for a great hearty breakfast before you go,0,1,0,0,0,1,1,0,0,0,0
Hey no turn over after a kick  way to go Texans  Way to go  Texans terrible noheart,1,0,1,0,0,0,0,0,1,0,0
Hey no turn over after a kick  way to go Texans  Way to go Texans  noheart,1,0,1,0,0,0,0,0,0,0,0
Hey u never know Channel 4's version of GBBO might actually be quite good A few adverts aren't the end of the world ,0,0,0,0,0,1,1,0,0,0,1
Hey u never know Channel 4's version of GBBO might actually be quite good A few adverts aren't the end of the world optimism,0,0,0,0,1,1,1,0,0,0,0
hi berniebrocialists of all genders if I lived in a swingish state I would wo hesitation vote Clinton amp would do so wo 'supporting' her,0,0,0,0,0,0,1,0,0,0,1
Hi Luke hemmings    _emoj_bouquet_   _emoj_cherry_blossom_   _emoj_bouquet_   If I had a flower for every time you made me smile I'd have a garden Please follow me     _emoj_bouquet_   _emoj_cherry_blossom_   _emoj_bouquet_  I love you x16092,0,0,0,0,1,1,1,0,0,0,0
Hillary Clinton looked the other way to the Saudi war on women and their terror financing because they bought her off,1,0,1,1,0,0,0,0,0,0,0
History repeating itselfGAA is our culture how dare anyone think it's ok to discourage any Irish person from attending any match or final,1,0,1,0,0,0,0,0,0,0,0
hitting your children as discipline because you're being quite a raging hypocrite if you're not,1,0,0,0,0,0,0,0,0,0,0
hmm somehow twitter feels really depressing more like negative todayI think I missed something   _emoj_confused_ ,0,0,1,0,0,0,0,1,1,0,0
Holding a grudge doesn't make you strong it makes you bitter Forgiving doesn't make you weak it sets you free,1,0,1,0,0,0,1,0,0,0,0
Holding a grudge on someone will stop your blessings from God learn to forgive amp forget   _emoj_pray_   _emoj_fitzpatrick_type_5_,0,0,0,0,0,0,1,0,0,0,1
Home is where the heart lies  Love my little island but my birth city just ain't acting right amp im not feeling too good about it ,0,0,1,0,0,0,0,0,1,0,0
Home is where the heart lies  Love my little island but my birth city just ain't acting right amp im not feeling too good about it restless,0,0,0,0,1,0,0,0,1,0,0
honestly all my friends do bnc i mean it and i am feeling terrible hahaha,1,0,1,0,0,1,0,0,0,0,0
Honestly don't give af who wins out of us and pine I'm just worried about getting drunk Saturday night  _emoj_joy_ ,0,0,0,1,0,1,1,1,0,0,0
Honestly don't know why I'm so unhappy most of the time I just want it all to stop    itnevergoes,0,0,0,1,0,0,0,1,1,0,0
Honestly don't know why I'm so unhappy most of the time I just want it all to stop  unhappy depression itnevergoes,0,0,1,0,0,0,0,1,1,0,0
Honestly I've come to a place where I keep getting discouraged but just gotta tell myself to keep pushing through it,0,0,0,0,0,0,1,0,1,0,0
Honestly today I just felt like maybe track isn't for me ,0,0,1,0,0,0,0,0,1,0,0
Honestly today I just felt like maybe track isn't for me sad,0,0,1,0,0,0,0,1,1,0,0
Hope was an instinct only the reasoning human mind could kill An animal never knew despair,0,0,0,0,0,0,1,0,0,0,0
Hopefully I'll get this Best Buy job and officaly start my streaming career  working towards doing something I love 1DayAtaTime,0,0,0,0,0,1,1,0,0,0,0
Hopefully next time we play a L1 team of the players scores takes his shirt off ampjumps into away end purely to wind up the joyless cunts,1,0,0,0,0,1,1,0,0,0,0
Hoping to hear some serious  tonight,0,1,0,0,0,1,1,0,0,1,0
hour  rides make me  sorry,0,0,0,0,0,0,0,0,1,0,0
hour  rides make me angry sorry,1,0,1,0,0,0,0,0,0,0,0
Houston might lose a coach tomorrow or by midnight  yikes offense,0,0,1,0,0,0,0,0,0,0,0
Houston might lose a coach tomorrow or by midnight yikes ,0,1,0,0,0,0,0,0,0,0,0
How a dad would feel knowing his daughter is getting dashed around for whines in the rave  _emoj_sob_ ,1,0,1,0,0,0,0,0,1,0,0
How brave are the young individuals that have opened up to us about their depression and anxiety to help raise awareness ,0,0,0,0,0,0,1,0,1,0,0
How can I tell Happy Anniversary when u are not happy  ampalaya paitpaitanangpeg,0,0,0,0,0,1,0,0,0,0,0
How can I tell Happy Anniversary when u are not happy bitter ampalaya paitpaitanangpeg,0,0,1,0,0,0,0,0,1,0,0
How can l rule my mind   It's hilarious that you can't   _emoj_sob_   _emoj_expressionless_   _emoj_open_mouth_ ,0,0,0,1,0,0,0,0,0,0,0
How can you blame the manager watching these players play It's abysmal Our team are dreadful If Jose can't save us Noone can  mufc,1,0,1,0,0,0,0,0,1,0,0
how can you hold a grudge for over a year I can barely hold one for a few minutes,1,0,1,0,0,0,0,0,0,0,0
How do u grieve someone who legally wasn't a person yet,0,0,1,0,0,0,0,0,1,0,0
How do you ever stop being afraid of someone that you live with,0,0,0,1,0,0,0,1,1,0,0
How do you help someone with depression who doesn't believe they have it and doesn't trust therapists,0,0,0,0,0,0,0,1,1,0,0
How hard is it to get in touch with  One simple question I can't find answer to on website and hour waiting for online chat ,1,0,1,0,0,0,0,0,0,0,0
How hard is it to get in touch with  One simple question I can't find answer to on website and hour waiting for online chat rage,1,0,1,0,0,0,0,0,0,0,0
How many tweets is that now How fast was I going God I love being sober and intelligent,0,0,0,0,0,1,1,0,0,0,1
how maybe it was with you and your parentsthat I would understand you and your fear of indifference from your own mom and dad,0,0,0,0,0,0,0,0,1,0,0
How much time should I give to my friend who lost his laptop to mourn before I can ask him to give me his laptop charger and extra battery,0,1,0,0,0,0,0,0,1,0,0
How the fuck do we live our lives admiring everybody that ever just did something to win it then be afraid to even try to do it yourself,1,0,1,1,0,0,0,0,0,0,0
How wonderful to see a show with a token man for once GlasgowGirls was uproarious gleeful important amp uplifting Go see ,0,1,0,0,0,1,0,0,0,0,0
How's it possible to go from cheery earlier to the worst mood possible now  _emoj_face_with_rolling_eyes_,0,0,1,0,0,0,0,1,1,0,0
How's the new BatmanTelltaleSeries Looks good but I'm growing weary of this gaming style Batman,0,1,0,0,0,1,0,0,0,0,0
However the agent was inauthentic my sister still loves me amp I'm still alive So I guess it wasn't that bad socialanxiety ,0,0,0,1,0,0,1,0,1,0,0
However the agent was inauthentic my sister still loves me amp I'm still alive So I guess it wasn't that bad socialanxiety anxiety,0,0,0,1,1,1,1,0,0,0,0
Howl at the moon with  at  next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED ,0,0,0,1,0,0,0,0,0,0,0
Howl at the moon with  at  next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED horror,0,0,0,1,0,0,0,0,0,0,0
Huge congrats to my friends at  on the USAPREMIERE tomorrow film  thevoid featurefilm scaryshit,0,0,0,0,0,1,0,0,0,0,0
Huge congrats to my friends at  on the USAPREMIERE tomorrow film horror thevoid featurefilm scaryshit,0,0,0,1,0,0,0,0,0,0,0
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER  BB18 sorry not sorry  bbmichelle,0,0,0,0,1,1,0,0,0,0,0
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER  BB18 sorry not sorry bitter bbmichelle,1,0,1,0,0,1,1,0,0,0,0
I absolutely love having an anxiety attack halfway through a family meal,0,0,0,0,1,1,0,0,0,0,0
I added Paul Walker on Xbox but he just spends all of his time on the dashboard dark humor funny,0,0,0,0,0,1,0,0,0,0,0
I almost feel offended that she thinks that's a big deal She's knows I'll literally do anything for her or Kai,1,0,1,0,0,0,0,0,0,0,0
i already gets aggravated too fast like why aggravate me on purpose,1,0,1,0,0,0,0,0,0,0,0
I always dread Wednesday's and the always end up making me the happiest,0,0,0,0,0,1,1,0,0,0,0
I always thought I was too empathetic but it's becoming clear that the majority of you guys are plain insensitive to an alarming degree,1,0,1,0,0,0,0,0,0,0,0
I am a simple human being who just really loves  like truly madly deeply rejoicing in her existence class and queendom,0,0,0,0,1,1,1,0,0,0,0
I am a third year college student and and English major Today is the first time I've ever written an essay without having a panic attack,0,0,0,1,0,1,0,0,0,0,0
I am about to be a coward and I feel terrible But I can't even face this   _emoj_sob_ ,0,0,1,1,0,0,0,0,1,0,0
I am always ready to ,0,0,0,0,0,1,1,0,0,0,0
I am always ready to smile,0,0,0,0,1,1,1,0,0,0,0
I am beyond mad that I lost track of a brown spider in my brown carpet Where did you go   _emoj_spider_ will be sneaking up on me ,1,0,1,1,0,0,0,0,1,0,0
I am beyond mad that I lost track of a brown spider in my brown carpet Where did you go   _emoj_spider_ will be sneaking up on me frightened,0,0,0,1,0,0,0,1,0,0,0
I am going to make it my life's mission to discourage anyone from using  They will rob you blind,1,0,1,0,0,0,0,0,0,0,0
I am in shock and awe and the places my toddler manages to get his dinner,0,1,0,1,0,1,0,0,1,1,0
I am often disturbed by what some people find appropriate or acceptable It's not funny nor cute that adults find this stuff humorous ,1,0,1,0,0,0,0,0,0,0,0
I am often disturbed by what some people find appropriate or acceptable It's not funny nor cute that adults find this stuff humorous sad,0,0,1,0,0,0,0,1,1,0,0
I am real sjw I will not let america down I have found us now go and get us I let it out and I let it in I rage I lol ,1,0,0,0,0,0,0,0,0,0,0
i am SO anxious all the time leaving the house is horrid,0,1,0,1,0,0,0,0,0,0,0
I am so happy I have come across  notebooks handmade would love to talk to you musthave want need happy amazing   _emoj_open_book_  u0001f58b,0,0,0,0,0,1,1,0,0,0,0
i animated a little thing i might post it tomorrow since itll be a Good Thursday nice,0,1,0,0,0,1,1,0,0,0,0
I assume that people pick up on my joviality coz I lol a lot but it's just not working Maybe I need to get heavy handed with emoticons Ha,0,0,0,0,0,1,0,0,1,0,0
I base when it's going to rain here off of brills snap stories,0,1,0,0,0,0,0,0,0,0,0
I believe I'm gonna start singing in my snap stories on the tractor Switch it up a little bit,0,1,0,0,0,1,0,0,0,0,0
I believe the work I do is meaningful my clients would agree but at the end of the day I feel like a pawn lost in this chaotic world,0,0,0,0,0,0,0,1,1,0,0
I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character,0,0,0,0,1,0,1,0,0,0,1
I blame the whole season on Natalie The season would have been so different had she not turned her back on her alliance pissed ,1,0,1,0,0,0,0,0,1,0,0
I blame the whole season on Natalie The season would have been so different had she not turned her back on her alliance pissed bitter,1,0,1,0,0,0,0,0,0,0,0
I came to work for no reason   _emoj_weary_   _emoj_gun_  I could've stayed in bed,1,0,0,0,0,0,0,1,1,0,0
I can already tell this programme is going to infuriate me ExtremeWorld,1,0,1,0,0,0,0,0,0,0,0
I can definitely feel my irritation today lord give me strength,1,0,1,0,0,0,0,0,1,0,0
I can never find the exact emoji that I'm after at the exact moment that I need it ,0,0,1,0,0,0,0,1,1,0,0
I can never find the exact emoji that I'm after at the exact moment that I need it nuclear missiles  IndianArmy ,1,0,1,0,0,0,0,0,0,0,0
I can never find the exact emoji that I'm after at the exact moment that I need it panic,0,0,1,1,0,0,0,1,1,0,0
I can not depict what I feel right now I feel jubilant yet anxious ordunno It seems like now I'm having something worth wait everyday,0,0,0,1,0,1,0,0,1,0,0
I can see how this will end In all its bitter tragedy I'll give you all I have to spend And you'll give nothing back to me,1,0,1,0,0,0,0,1,1,0,0
I can't believe  can't put up even points on   hugeletdown,1,0,1,0,0,0,0,0,1,1,0
I can't believe  can't put up even points on  horrible hugeletdown,1,0,1,0,0,0,0,0,0,0,0
I can't believe this day hasn't been horrible BLESS,0,0,0,0,0,1,1,0,1,0,0
I can't even celebrate my wins or mourn my L's cause first test week is that busy   _emoj_confused_ ,0,1,0,0,0,0,0,0,1,0,0
I can't even right now bb18 ,1,0,1,0,0,0,0,0,1,0,0
I can't even right now bb18 rage,1,0,1,0,0,0,0,0,0,0,0
I can't have a dog in my flat Literally no reason either Sorry potential doggie landlords doglover sad angry rescuedog dog _,1,0,1,0,0,0,0,0,1,0,0
I can't wait for you to listen to my new single 'Mystery' and my new album  _emoj_yum_   newmusic newsingle newalbum popmusic dark,0,1,0,0,0,1,0,0,0,0,0
I can't WAIT to go to work tomorrow with a high as fuck fever sarcasm Hopefully I'll feel better tomorrow But I doubt it pessimism,0,0,0,0,0,0,0,1,1,0,0
i cant stop i finished  dejected luckily no one is in the bathroom so i go to a stall and wait until my pants are dry,1,0,1,0,0,0,0,0,1,0,0
I cry out fear to clear a path But my Voice seems silent chase a rat Am just indoor expecting to open door a weak wise fool I am,0,0,1,1,0,0,0,0,1,0,0
I didn't find out about this till today due to my bff telling me I am so disgusted and offended by this,1,0,1,0,0,0,0,0,1,0,0
I don't care what shape the blues are in  We owe them a fucking hiding  Long overdue on that front,1,0,1,0,0,0,0,0,0,0,0
I don't even feel anger anymore can't explain it  Tulsa Charlotte Trayvon SandraBland Philando Ferguson BatonRouge MichaelBrown,1,0,1,0,0,0,0,0,0,0,0
I don't ever know how to change the vibe once it's ruined Is that considered holding a grudge   _emoj_sweat_smile_ ,1,1,0,0,0,0,0,0,0,0,0
I don't fuck with people who don't smile back at me in corridors,1,0,1,0,0,0,0,0,0,0,0
I don't get how people can leave their phone on don't disturb all daydoes your mom not threaten you when you don't respond within seconds,1,0,1,0,0,0,0,0,0,1,0
I don't get that my parents literally don't see how unhappy I been lately,0,0,0,0,0,0,0,1,1,0,0
I don't know how people can binge watch horror films ALONE  _emoj_sweat_   _emoj_cold_sweat_ ,0,0,0,1,0,0,0,1,0,0,0
I Don't know what make Pakistan fear more their terrorist or their  TerrorStatePak,0,0,1,1,0,0,0,0,0,0,0
I Don't know what make Pakistan fear more their terrorist or their terrorism  TerrorStatePak,1,0,1,1,0,0,0,0,0,0,0
I don't know what WiFiISP Rivertide Suites in Seaside Oregon uses But 53ms ping best I can get and a DL test won't complete terrible,1,0,1,1,0,0,0,0,0,0,0
I don't know why everyone is pretending to be sad about angelina and brad everyone knows his dumb ass should've stayed with jennifer,1,0,1,0,0,0,0,0,1,0,0
I don't mean to offend anyone but literally blames everything on white people In some cases it's true but a lot of times it's not,1,0,1,0,0,0,0,0,0,0,0
I don't talk about politics because people nowadays get offended easily,1,0,1,0,0,0,0,0,0,0,1
I don't think I can go to work tomorrow since val has left GBBO I need a day to mourn,0,0,0,0,0,0,0,0,1,0,0
I don't think it's fully sunk in that Val is gone yet,1,0,1,0,0,0,0,0,0,0,0
I don't think Luca understands how serious I am about Fallhe has no idea what's in store for him   _emoj_joy_   _emoj_joy_ ,0,0,0,0,0,1,0,0,0,0,0
I don't want speak front to him   nopanicattack,1,0,1,1,0,0,0,0,0,0,0
I don't want speak front to him afraid intimidate nopanicattack,0,0,0,0,0,0,0,1,0,0,0
I don't want the pity of my instructors but I'd like some understanding I'm truly trying despite ALL circumstances that make me discouraged,1,0,0,0,0,0,0,1,0,0,0
I dread this drive every Wednesday   _emoj_weary_ ,0,0,1,1,0,0,0,0,1,0,0
I either look like a raging bitch or I'm obnoxiously laughing at something not that funny I don't think there's any middle ground,1,0,1,0,0,0,0,0,0,0,0
I envy the relentless your cheerful smile aimed at the pouring rain your positive attitude is an art you have continually mastered,0,0,0,0,0,1,0,0,0,0,0
I fear that if United bottle this my heart would actually collapse from laughter,0,0,0,1,0,1,1,0,0,0,1
i feel furious,1,0,1,0,0,0,0,0,0,0,0
I feel ghastly and I'm really hoping it's just a postbirthday slump Back to full research mode tomorrow either way,0,1,1,1,0,0,1,0,1,0,0
