Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
 can't wait to see you Hun cuddles gossip ,0,1,0,0,1,1,0,0,0,0,0
Being at the airport is so depressing watching all the loved up couples and cute people coming off holidaytoo cutehurry up November   _emoj_airplane_  ufe0f,0,0,0,0,0,0,0,1,1,0,0
 awe thanks Couldn't be doing it without all your help and support and that amazing encouragement  _emoj_heart__emoj_heart_   _emoj_blowing_kiss_   _emoj_raised_hands_   _emoj_fitzpatrick_type_1_2_,0,0,0,0,1,1,1,0,0,0,1
Thank you disney themed episode for letting me discover how amazing the  are ,0,0,0,0,1,0,1,0,0,0,0
Tweeting from the sporadic wifi on the tube ,0,0,1,0,1,0,0,0,0,0,0
Spurs radio commentator referred to Mauricio Pochettino as 'MoPo' and I felt a sudden surge of rage,1,0,1,0,0,0,0,0,0,0,0
I can't even right now bb18 rage,1,0,1,0,0,0,0,0,0,0,0
I forgot BB18 was on tonight   _emoj_flushed_  that is how much the real world has been distracting me horrid   _emoj_no_good_   _emoj_fitzpatrick_type_3  _emoj_see_no_evil_   _emoj_speak_no_evil_ ,1,0,1,1,0,0,0,0,0,0,0
How had Matty Dawson not scored there terrible,1,1,1,0,0,0,0,0,0,0,0
ICQ is just making me mad  _emoj_triumph_  icq ,1,0,1,0,0,0,0,0,0,0,0
Never fear the want of business A man who qualifies himself well for his calling never fails of employment,0,0,0,1,0,0,1,0,0,0,0
someone teach me how to cheer someone up,0,1,0,0,1,1,1,0,0,0,0
Has anyone noticed that  stories in recent days all paint positive accomplishments for Trump and challenges for Hillary surprised sad,0,0,0,0,0,0,0,1,1,1,0
I hate when people say 'I need to talk to you or we need to talk' My anxiety immediately goes up,1,0,1,1,0,0,0,0,0,0,0
 I wouldn't fret There's too many opportunities in life to worry about one not working out,0,0,0,0,0,0,1,0,0,0,1
My nephews n cousins are nowhere near bad guys but they could be killed  any moment by a cop that thought they were bc of their color sad,0,0,0,0,0,0,0,0,1,0,0
WTF   allows gym  atmosphere jumpship nasty atmosphere unprofessional,1,0,1,0,0,0,0,0,1,1,0
You don't know what to expect by Brendon's video lmao LA devotee video got me shook panic,1,0,1,1,0,0,0,0,0,1,0
As your own lives in order to complete our amazing life journey successfully it is there bitter,1,0,0,0,0,0,1,0,1,0,0
my mom cut my phone off and I'm so furious   _emoj_hugging_face_,1,0,1,0,0,0,0,0,0,0,0
Some vile piece of scum rejoicing in the fact that you have dead children is inhuman and to say it to me is worse still I hope karma knocks,1,0,1,0,0,0,1,0,0,0,0
 Her golden brown hues met with those baby blues as her arms crossed over the breasts he had been gulking at 'Let me guess,0,1,0,0,1,0,1,0,0,0,0
i've been rooting for him since the beginning  BB18,0,1,0,0,0,1,0,0,0,0,1
As I lost my heart to you there in the dark Underneath the stars   _emoj_headphones_ ,0,0,0,0,1,1,1,0,0,0,0
   I'm sensing a theme here tho lol ,0,0,0,0,1,0,1,0,0,0,0
  _emoj_trophy_  Success is the best revenge Whatever you're thinking about doing  do something better  u2b50 ufe0f u2b50 ufe0f u2b50 ufe0f u2b50 ufe0f,0,0,0,0,1,0,1,0,0,0,0
Going off reports on Sky Stoke played ok tonight Think i'll stay off the messageboard tonight though it will be grim on there ,0,0,0,0,0,0,0,1,1,0,0
Panpiper playing Big River outside The Bridges in SR1 ,0,1,0,0,0,0,1,0,0,1,0
Pain in both your hips during squats is a sign of youthfulness and being spry right   _emoj_zipper_mouth_face_  _emoj_zipper_mouth_face_  _emoj_zipper_mouth_face_  _emoj_zipper_mouth_face_,0,0,0,0,1,0,1,0,0,0,0
 looks that way But let's think about Rohan last week  ,0,0,0,0,0,0,0,0,0,0,0
Checkedin for my flight to Toronto Took seat 3D just to infuriate ,1,0,1,0,0,0,0,0,0,0,0
Now India is afraid of bad terrorism,0,0,0,1,0,0,0,0,1,0,0
Forever raging   _emoj_smirk_   _emoj_joy_   _emoj_sob_ ,1,0,1,0,0,0,0,0,0,0,0
It breaks my heart seeing people down or upset I will try my best to make them smile or cheer them up   _emoj_hugging_face_,0,0,0,0,0,0,1,0,1,0,0
How is that in a airplane does not have WiFiridiculousAmericanAirlines americanairlinessucks AATeam horrible,1,0,1,0,0,0,0,0,0,0,0
the Lord turn his face toward you and give you peace Numbers truth trust promise calm justice great mighty protected ,0,0,0,0,1,0,1,0,0,0,0
Happiness is always there You just have to choose to see it There's no point dwelling in the dark and ignoring the light of the stars,0,1,0,0,1,0,1,0,0,0,0
If Monday had a face I would punch it monday horrible face punch fight joke like firstworldproblems need coffee asap follow,1,0,1,0,0,0,0,0,0,0,0
Don't chase fame if you're going to resent it when it starts chasing you' WRDSMTH,0,0,1,0,0,0,1,1,0,0,0
I hate those sugar cookies shit is awful,1,0,1,0,0,0,0,0,0,0,0
Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field Onto Denver revenge,1,0,0,0,0,0,0,0,1,0,0
I sit at home so damn much that everything is starting to irritate me  I need to get out the house by myself ,1,0,1,0,0,0,0,0,1,0,0
I'm always smiling so that's why I'm always happy   _emoj_joy_ ,0,0,0,0,1,1,1,0,0,0,0
Watch this amazing lively broadcast by mila__  musically,0,0,0,0,1,1,1,0,0,1,0
 did you not learn from  's viral insult to ballet Stop trying to wrongfully stick models into pointe shoes   _emoj_face_with_rolling_eyes_,1,0,1,0,0,0,0,0,0,0,0
Rear garden alarm activated  at Telford house at,0,0,0,0,0,0,0,0,0,1,0
Like hello I am your first born you must always laugh at my jokes offended,1,0,1,0,0,0,0,0,0,0,0
 yesssapparently you've been popular on snap   _emoj_face_with_rolling_eyes_,0,1,0,0,1,0,1,0,0,0,0
  UNGA no talks should be carried out with Pakistan now  His mouth stinks of  UriAttack,1,0,1,0,0,0,0,0,1,0,0
rocklandcounty get to ravis in suffern ny Great food new chef terrific atmosphere Say 'twitter' to server and get free appetizer,0,0,0,0,1,0,0,0,0,0,0
 lol they are madden tubers u dont know nothing bout madden cuz id smash on you,0,0,0,0,0,0,0,0,0,0,0
Patti seems so sad She stamped and ran behind the sofa We will have to give her plenty of love and affectionmore than usual ,0,0,0,0,1,1,1,0,1,0,0
Time wounds all heels  DrunkJesus rt lol wisdom quote comedy self Revenge grudge hate time funny politics Trump POTUS2016,0,1,1,0,1,0,1,1,0,0,0
Oh I should just 'get over' my depression and 'be happy' Don't you think I've tried that thousands of times already You're not helping,0,0,0,1,0,0,0,1,1,0,0
 looks exhilarating Looking forward to seeing   _emoj_thumbsup_   _emoj_fitzpatrick_type_3,0,1,0,0,1,0,1,0,0,0,1
It feels like there are no houses out there for us With the most basic requirements I have there are literally no options ,0,0,0,0,0,0,0,1,1,0,0
don't give someone power by letting their words offend you,0,0,0,0,0,0,1,0,0,0,0
  old rich white religious guy supports republicans Not shocking at all,0,0,1,0,0,0,0,0,0,0,0
Im having a real life conundrum cuz i cant find a good spot for my mini hoop and its really starting to depress me,0,0,0,0,0,0,0,1,1,0,0
 what they should be doing is directing their anger to the thieves in governmentcorruption FeesMustFall,1,0,1,0,0,0,0,0,1,0,0
The abysmal ignorance frivolity and levity of the Italian priests stupefied him'  Roland Bainton on Luther ReformationDay,1,0,1,0,0,0,0,0,0,0,0
The chiropractor makes me so happy,0,0,0,0,1,0,1,0,0,1,1
Maybe  can send me good luck on my job interview tomorrow nervous   _emoj_flushed_ ,0,0,0,1,0,0,0,1,0,0,0
   Of have a suspicion it was  you know,0,0,0,1,0,0,0,0,0,0,0
Finding out my two best Fwendz are going to rage with me at  makes this last week of no sleep extra worth it,1,0,0,0,1,0,0,0,0,0,0
The outrage over Kessel's tweet by butthurt USA players is hilarious,1,0,0,0,1,0,1,0,0,0,0
Taurus will react angrily when she can't take being provoked any longer,1,1,1,0,0,0,0,0,0,0,0
hate overthinking e v e r y t h i n g like i jus' wanna be happy pls,1,0,0,0,0,0,1,0,0,0,0
I'm throwing myself straight into American Horror Story so I don't have time to grieve,0,0,0,1,0,0,1,0,1,0,1
 im a delight,0,0,0,0,1,0,1,0,0,0,0
I don't care what shape the blues are in  We owe them a fucking hiding  Long overdue on that front,1,0,1,0,0,0,0,0,0,0,0
 you can go on what you usually do its just their own personal reason and not mean to offend anyone ,0,0,0,0,0,0,1,0,1,0,0
Ahh when my voice gets better I've been asked to play D id be more than happy to do that,0,0,0,0,1,0,1,0,0,0,0
Since the 'update' my  loses power nearly faster  furious,1,0,1,0,0,0,0,0,1,0,0
backed pats just before pleasing,0,1,0,0,1,0,1,0,0,0,1
BANG Gordon Brown has been accused of abusing a gazillion rabid parrots,1,1,1,0,0,0,0,0,0,0,0
The new  song is mega   _emoj_boom_  reminds me of  blues,0,1,0,0,1,0,0,0,0,0,1
  _emoj_tada_  It is time for a most joyous celebration   _emoj_tada_ ,0,0,0,0,1,0,1,0,0,0,0
Im not a nervouswreck Im a  pileup GoingCrazy HelpMe Insane Antisocial,0,0,1,1,0,0,0,0,0,0,0
  The solution is to punish the criminals That's the only way to discourage crime or the circle will continue,1,0,1,1,0,0,0,0,0,0,0
 go check up with your bf He'll give u strength with just one smile TOPno1,0,0,0,0,1,1,1,0,0,0,0
 worst thing is i have confimation from them ,1,0,1,1,0,0,0,1,0,0,0
  Looks like a rabid pack of inbreds,1,0,1,0,0,0,0,0,0,0,0
I don't think I can go to work tomorrow since val has left GBBO I need a day to mourn,0,0,0,0,0,0,0,0,1,0,0
the teams that face Barca and Bayern after a defeat are the ones who face the wrath,1,0,1,0,0,0,0,0,0,0,0
weeks into the course and have had the kitchen sink thrown at me I m still pulling knives and forks out of my ears,1,0,1,0,0,0,0,0,1,0,0
 yeah whatever whahibbi are muslims just a sect as you know  islam is synonymous with rape and ,1,0,1,0,0,0,0,0,0,0,0
I just poured boiling water on my foot now my cup of tea is less enjoyable but worse my football career is foiled,1,0,1,0,0,0,0,0,1,0,0
  More fat  more buoyant Day water stuff,0,0,0,0,0,0,0,0,0,0,0
  you should force your neighbours to pay that  Those people have some nerve  Victim,1,0,1,0,0,0,0,0,0,0,0
The bubble has officially burst boys to beat for the trophy and all the glory wptmain bye,0,1,0,0,1,0,0,0,0,0,0
Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman wHYaNEWG,1,0,1,0,0,0,0,0,0,0,0
 I will beat you  Always thought id be gryffindor so this is a whole new world for me   _emoj_fearful_   _emoj_fearful_   _emoj_fearful_  excited afraid,0,0,0,1,0,0,0,0,0,0,0
My siblings look all gangster amp I look all cheery   _emoj_sweat_smile_   _emoj_joy_ ,0,0,0,0,1,1,1,0,0,0,0
Dream show how cisco pdf melancholy aHid,0,0,0,0,1,0,1,0,1,0,0
 I'm just no offended by stuffWe're gettin a situ where folk moan about the PolisSNP but then happy to snitch when offended,1,0,1,0,0,0,0,0,0,0,0
Trump supports reach another level of irritation within me,1,0,1,0,0,0,0,0,0,0,0
Great to meet   tonight What a lively and enthusiastic bunch Look forward to working with you again,0,1,0,0,1,1,1,0,0,1,1
People will talk words will sting but how you handle that is what differs you from them Be like them or change the cultureBeDifferent,0,0,0,0,0,0,1,0,0,0,0
3years today marks the anniversary of that horrid Westgate Attack in Nairobi My heart out to all those of us who lost our family amp friends  _emoj_unknown_,0,0,0,1,0,0,0,1,1,0,0
 love new movie BlairWitch blairwitchproject horror HorrorMovies,0,0,0,1,1,1,0,0,0,0,0
Skipping meals is the national way of showing disappointment and  wiz,1,0,1,0,0,0,0,0,1,0,0
Watch this amazing lively broadcast by   musically,0,0,0,0,1,0,0,0,0,0,0
  all three of my agin's on the pout ,0,0,0,0,0,0,0,0,0,0,0
My blood is boiling,1,0,1,0,0,0,0,0,0,0,0
 dip it in boiling water,0,0,0,0,0,0,0,0,0,0,0
 u used to chirp me for drinking it u hoe,1,0,1,0,1,0,1,0,0,0,0
It's my last week at CN I'm gonna be sad to leave but this will also be my first planned break since going into animation,0,0,0,0,0,0,0,0,1,0,0
FOGO max pessimism here and no bottom yet  Has a solid PE ratio for a restaurant  Let's catch it at level or level if it comes,0,0,0,0,1,0,0,1,0,0,0
 can you at least just walk past her and break out into laughter,0,1,0,0,1,0,0,0,0,0,1
 Thank you for the most fantastic evening it was a brilliant show you are a truly sparkling talent night over too quickly,0,0,0,0,1,1,0,0,0,0,0
sorry Main twitter im in depress,0,0,1,1,0,0,0,1,1,0,0
Anger resentment and hatred are the destroyer of your fortune today',1,0,0,0,0,0,0,1,0,0,0
  Katie I love how you describe yourself as 'normal' Really you're anything but hilarious neverchange,0,0,0,0,1,1,1,0,0,0,0
 Anything is better than a Trump ramble He is awful Truly truly awful,1,0,1,0,0,0,0,0,0,0,0
Do not be discouraged by a slowing sales market This will test your business model and pinpoint strengths and weaknesses' ,0,0,0,0,0,0,1,0,0,0,0
 Doesnt do it to anyone else he literally pulled me into the office cause someone complained I spit in the sink yesterday,1,0,1,0,0,0,0,0,1,0,0
Speech was bold coz it wasn't written by PM NS bt the expressiontone was his own dull n dim,0,0,0,0,0,0,0,0,0,0,0
 that's me all the time I carry ginger candy peppermint oil and seabands at all times ,0,0,0,0,1,1,1,0,0,0,0
  Likewise death cutting ,0,0,1,0,0,0,0,0,0,0,0
Shanghais chief distracting levity pampa  proper dingle carry away uUDQujcia,0,0,1,0,0,0,0,0,1,1,0
Why is it always me picking up the pieces  ,1,0,1,0,0,0,0,0,1,0,0
Accept the challenges so that you may feel the exhilaration of victory,0,0,0,0,1,0,1,0,0,0,1
 Sweet ,0,0,0,0,1,1,0,0,0,0,0
Can't start a good day without a cup of tea   tea start day goodday,0,0,0,0,1,0,1,0,0,0,0
    so you were owned by losers on Twitter ,1,0,1,0,0,0,0,0,0,0,0
 You make the world a more joyful place TheNiceBot,0,0,0,0,1,1,1,0,0,0,1
Take public opinion on revenge with Pakistan if govt is unable to decide   ,1,0,1,0,0,0,0,0,0,0,0
 Terence got a lot of anger issues from my family and school,1,0,1,0,0,0,0,0,1,0,0
How the fuck do we live our lives admiring everybody that ever just did something to win it then be afraid to even try to do it yourself,1,0,1,1,0,0,0,0,0,0,0
Saga When all of your devices and teles fail just in time for bake off panic gbbo,1,0,0,1,0,0,0,0,0,0,0
So going to local news immediately after DesignatedSurvivor turns out to be a smooth transition 'Chaos A raging fire' media ,1,0,1,0,0,0,0,0,0,0,0
my wasp sting is so itchy,1,0,1,0,0,0,0,0,1,0,0
 why you gotta use the dark skin emoji offended,1,0,0,0,0,0,0,0,0,0,0
 I was pretty sure it was a Golden Ticket Get a tour Make a mistake Something horrific will happen to you Good day sir,1,0,0,0,0,0,0,1,1,0,0
Now this is getting out of hand I'm freaked out by this deathand I'm God mommaGrendel intimidation,1,0,1,1,0,0,0,0,1,0,0
Nature looks a lot greener on gloomy dayz,0,1,0,0,1,0,1,0,0,0,0
  like going to a so called cardiac arrest that turned out to be a cut finger fuming medchat,1,0,1,0,0,0,0,0,0,0,0
 holy shitwhat the hell happened to your lips Fix that shit mtv teenmom ,1,0,1,0,0,0,0,0,1,0,0
But if you wish to live bitter because your guilty conscience made you think it applied to you as well then that's on you I'm not sorry  _emoj_information_desk_person_   _emoj_fitzpatrick_type_1_2_  _emoj_blush_ ,1,1,0,0,0,0,1,0,0,0,0
when you find out the initiative isn't even a thing   _emoj_anguished_  revenge,1,0,1,0,0,0,0,0,0,0,0
I dread this drive every Wednesday   _emoj_weary_ ,0,0,1,1,0,0,0,0,1,0,0
 the fact that YOURE nervous makes me want to crawl in a hole,0,0,1,1,0,0,0,0,0,0,0
complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness,0,0,0,0,0,0,1,0,0,0,0
person of renown cheerful expectation solutionspleasure principle back HsNHZMJSc,0,0,0,0,1,0,1,0,0,0,0
The man who is a pessimist before knows too much if he is an optimist after it he knows too little' Mark Twain,0,0,0,0,0,0,1,1,0,0,1
The sober equivalent of being in a bar women's restroom is the salon Everyone compliments each other amp become friends I love it,0,0,0,0,1,1,1,0,0,0,0
Circle K is dead to me I hate your new slushie machine  livid,1,0,1,1,0,0,0,0,0,0,0
Have the producers of  ever been outside of their country These are universal problems worldwide ,1,1,1,0,0,0,0,0,0,0,0
 how could I work with    serious,1,0,1,0,0,0,0,1,0,0,0
the grave of a beat a bravehearted cave lover cage lover sage lover who made soup of you twisted to spoony melancholy spikes spices,0,1,0,0,1,0,1,0,0,0,0
